Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.447,   0.000,   0.446,   0.893,   6,   0.018,   0.363,   4.158,     nan,   2.850,     nan,   1,   0.524,  -0.011,  -0.000,   0.887,   3,   0,   3,   1,   2.051,   2.094,   1.843,   2.181,   2.646,   2.572
   0.782,   0.000,   0.446,   0.893,   6,   0.021,   0.353,   3.626,     nan,   2.556,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.035,   2.134,   1.843,   2.181,   2.313,   2.057
   0.999,   0.000,   0.446,   0.893,   6,   0.018,   0.305,   4.681,     nan,   3.872,     nan,   1,   0.524,   0.002,   0.000,   0.887,   3,   0,   3,   1,   2.058,   2.109,   1.843,   2.181,   2.110,   1.866
   1.009,   0.000,   0.446,   0.893,   6,   0.023,   0.337,   5.983,     nan,   5.068,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.081,   2.094,   1.843,   2.181,   2.229,   2.059
   1.000,   0.000,   0.446,   0.893,   6,   0.123,   0.259,   6.252,     nan,   5.942,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.080,   2.094,   1.843,   2.181,   1.756,   1.541
   1.003,   0.000,   0.446,   0.893,   6,   0.282,   0.534,   7.331,     nan,   6.852,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.101,   1.843,   2.181,   1.917,   1.738
   0.965,   0.000,   0.446,   0.893,   6,   0.361,   0.671,   6.758,     nan,   7.631,     nan,   1,   0.524,  -0.002,   0.000,   0.887,   3,   0,   3,   1,   2.083,   2.093,   1.843,   2.181,   1.741,   1.545
   1.030,   0.000,   0.446,   0.893,   6,   0.255,   0.487,   6.357,     nan,   6.918,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.093,   1.843,   2.181,   1.962,   1.736
   0.896,   0.000,   0.446,   0.893,   6,   0.036,   0.322,   4.992,     nan,   5.356,     nan,   1,   0.524,  -0.004,   0.000,   0.887,   3,   0,   3,   1,   2.071,   2.103,   1.843,   2.181,   2.065,   1.778
   0.947,   0.000,   0.446,   0.893,   6,   0.026,   0.324,   5.156,     nan,   5.075,     nan,   1,   0.524,   0.000,  -0.000,   0.887,   3,   0,   3,   1,   2.073,   2.107,   1.843,   2.181,   2.343,   2.054
   0.745,   0.000,   0.446,   0.893,   6,   0.035,   0.422,   2.438,     nan,   2.875,     nan,   1,   0.524,  -0.027,   0.000,   0.887,   3,   0,   3,   1,   2.060,   2.114,   1.843,   2.181,   2.033,   1.514
   1.093,   0.000,   0.446,   0.893,   6,   0.020,   0.373,   2.817,     nan,   2.454,     nan,   1,   0.524,  -0.004,   0.000,   0.887,   3,   0,   3,   1,   2.066,   2.103,   1.843,   2.181,   2.568,   2.035
   0.253,   0.000,   0.446,   0.893,   6,   0.034,   0.392,   2.457,     nan,   1.425,     nan,   1,   0.524,  -0.009,   0.000,   0.887,   3,   0,   3,   1,   2.021,   2.138,   1.843,   2.181,   3.039,   2.533
   0.336,   0.000,   0.446,   0.893,   6,   0.023,   0.339,   2.330,     nan,   1.484,     nan,   1,   0.524,  -0.014,   0.000,   0.887,   3,   0,   3,   1,   1.937,   2.169,   1.843,   2.181,   2.153,   1.595
   0.661,   0.000,   0.446,   0.893,   6,   0.027,   0.419,   2.373,     nan,   2.284,     nan,   1,   0.524,  -0.019,   0.000,   0.887,   3,   0,   3,   1,   1.828,   2.273,   1.843,   2.181,   1.601,   1.055
   0.837,   0.000,   0.446,   0.893,   6,   0.038,   0.411,   3.827,     nan,   3.760,     nan,   1,   0.524,   0.010,  -0.000,   0.887,   3,   0,   3,   1,   1.989,   2.197,   1.843,   2.181,   1.535,   1.195
   1.062,   0.000,   0.446,   0.893,   6,   0.028,   0.329,   4.787,     nan,   4.372,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.070,   2.115,   1.843,   2.181,   1.809,   1.534
   0.998,   0.000,   0.446,   0.893,   6,   0.089,   0.303,   6.241,     nan,   6.436,     nan,   1,   0.524,  -0.000,   0.000,   0.887,   3,   0,   3,   1,   2.085,   2.094,   1.843,   2.181,   1.329,   1.127
   1.067,   0.000,   0.446,   0.893,   6,   0.251,   0.485,   6.884,     nan,   6.845,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.098,   1.843,   2.181,   1.545,   1.349
   1.009,   0.000,   0.446,   0.893,   6,   0.352,   0.661,   6.801,     nan,   8.056,     nan,   1,   0.524,  -0.002,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.093,   1.843,   2.181,   1.347,   1.207
   0.965,   0.000,   0.446,   0.893,   6,   0.237,   0.460,   5.901,     nan,   6.953,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.080,   2.096,   1.843,   2.181,   1.540,   1.351
   1.015,   0.000,   0.446,   0.893,   6,   0.040,   0.370,   4.378,     nan,   5.378,     nan,   1,   0.524,  -0.005,  -0.000,   0.887,   3,   0,   3,   1,   2.089,   2.091,   1.843,   2.181,   1.531,   1.295
   1.020,   0.000,   0.446,   0.893,   6,   0.030,   0.349,   3.806,     nan,   4.428,     nan,   1,   0.524,   0.003,   0.000,   0.887,   3,   0,   3,   1,   2.084,   2.099,   1.843,   2.181,   1.862,   1.530
   1.057,   0.000,   0.446,   0.893,   6,   0.020,   0.344,   2.522,     nan,   3.828,     nan,   1,   0.524,  -0.021,   0.000,   0.887,   3,   0,   3,   1,   2.040,   2.175,   1.843,   2.181,   0.986,   0.823
   0.447,   0.000,   0.446,   0.893,   6,   0.035,   0.434,   1.419,     nan,   2.463,     nan,   1,   0.524,   0.148,   0.000,   0.887,   3,   0,   3,   1,   2.038,   2.149,   1.843,   2.181,   1.482,   1.005
   1.131,   0.000,   0.446,   0.893,   6,   0.036,   0.608,   2.341,     nan,   3.361,     nan,   1,   0.524,  -0.038,   0.000,   0.887,   3,   0,   3,   1,   1.939,   2.157,   1.843,   2.181,   0.538,   0.356
   0.382,   0.000,   0.446,   0.893,   6,   0.044,   0.496,   3.720,     nan,   4.546,     nan,   1,   0.524,  -0.010,   0.000,   0.887,   3,   0,   3,   1,   1.818,   2.303,   1.843,   2.181,   0.698,   0.477
   0.874,   0.000,   0.446,   0.893,   6,   0.026,   0.362,   4.690,     nan,   5.270,     nan,   1,   0.524,   0.009,   0.000,   0.887,   3,   0,   3,   1,   2.014,   2.152,   1.843,   2.181,   0.952,   0.732
   1.033,   0.000,   0.446,   0.893,   6,   0.021,   0.303,   4.738,     nan,   4.997,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.056,   2.156,   1.843,   2.181,   1.261,   1.006
   1.016,   0.000,   0.446,   0.893,   6,   0.135,   0.274,   7.297,     nan,   7.858,     nan,   1,   0.524,   0.002,  -0.000,   0.887,   3,   0,   3,   1,   2.078,   2.095,   1.843,   2.181,   0.979,   0.833
   0.964,   0.000,   0.446,   0.893,   6,   0.254,   0.491,   7.377,     nan,   7.747,     nan,   1,   0.524,  -0.003,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.103,   1.843,   2.181,   1.176,   1.014
   1.020,   0.000,   0.446,   0.893,   6,   0.358,   0.666,   7.705,     nan,   9.174,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.097,   1.843,   2.181,   1.010,   0.936
   1.011,   0.000,   0.446,   0.893,   6,   0.241,   0.463,   6.452,     nan,   7.826,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.087,   2.090,   1.843,   2.181,   1.127,   1.020
   0.980,   0.000,   0.446,   0.893,   6,   0.023,   0.348,   5.109,     nan,   6.482,     nan,   1,   0.524,  -0.004,  -0.000,   0.887,   3,   0,   3,   1,   2.077,   2.109,   1.843,   2.181,   1.013,   0.909
   1.009,   0.000,   0.446,   0.893,   6,   0.041,   0.395,   3.864,     nan,   5.105,     nan,   1,   0.524,   0.002,   0.000,   0.887,   3,   0,   3,   1,   2.080,   2.098,   1.843,   2.181,   1.194,   1.018
   0.844,   0.000,   0.446,   0.893,   6,   0.025,   0.364,   4.495,     nan,   5.919,     nan,   1,   0.524,  -0.003,  -0.000,   0.887,   3,   0,   3,   1,   2.061,   2.113,   1.843,   2.181,   0.519,   0.520
   0.604,   0.000,   0.446,   0.893,   6,   0.021,   0.383,   3.048,     nan,   4.447,     nan,   1,   0.524,   0.012,   0.000,   0.887,   3,   0,   3,   1,   2.009,   2.132,   1.843,   2.181,   0.498,   0.508
   0.262,   0.000,   0.446,   0.893,   6,   0.042,   0.498,   2.854,     nan,   4.140,     nan,   1,   0.524,  -0.019,   0.000,   0.887,   3,   0,   3,   1,   1.829,   2.247,   1.843,   2.181,   0.052,   0.218
   0.630,   0.000,   0.446,   0.893,   6,   0.020,   0.399,   4.131,     nan,   5.342,     nan,   1,   0.524,  -0.013,   0.000,   0.887,   3,   0,   3,   1,   1.914,   2.147,   1.843,   2.181,   0.132,   0.077
   0.642,   0.000,   0.446,   0.893,   6,   0.022,   0.404,   4.524,     nan,   5.534,     nan,   1,   0.524,  -0.022,   0.000,   0.887,   3,   0,   3,   1,   1.916,   2.155,   1.843,   2.181,   0.441,   0.280
   0.851,   0.000,   0.446,   0.893,   6,   0.021,   0.375,   5.898,     nan,   6.879,     nan,   1,   0.524,   0.010,  -0.000,   0.887,   3,   0,   3,   1,   2.023,   2.152,   1.843,   2.181,   0.469,   0.337
   0.936,   0.000,   0.446,   0.893,   6,   0.019,   0.314,   6.582,     nan,   7.422,     nan,   1,   0.524,  -0.005,   0.000,   0.887,   3,   0,   3,   1,   2.050,   2.119,   1.843,   2.181,   0.655,   0.521
   0.886,   0.000,   0.446,   0.893,   6,   0.022,   0.309,   6.103,     nan,   6.766,     nan,   1,   0.524,  -0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.064,   2.119,   1.843,   2.181,   0.859,   0.696
   0.992,   0.000,   0.446,   0.893,   6,   0.172,   0.337,   8.940,     nan,   9.722,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.076,   2.105,   1.843,   2.181,   0.745,   0.645
   0.997,   0.000,   0.446,   0.893,   6,   0.291,   0.546,   8.650,     nan,   9.298,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.075,   2.104,   1.843,   2.181,   0.897,   0.782
   0.991,   0.000,   0.446,   0.893,   6,   0.372,   0.687,   9.221,     nan,  10.774,     nan,   1,   0.524,  -0.000,  -0.000,   0.887,   3,   0,   3,   1,   2.079,   2.100,   1.843,   2.181,   0.773,   0.743
   1.048,   0.000,   0.446,   0.893,   6,   0.264,   0.495,   7.825,     nan,   9.334,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.093,   1.843,   2.181,   0.829,   0.785
   1.009,   0.000,   0.446,   0.893,   6,   0.043,   0.281,   6.778,     nan,   8.260,     nan,   1,   0.524,  -0.000,  -0.000,   0.887,   3,   0,   3,   1,   2.071,   2.105,   1.843,   2.181,   0.699,   0.672
   0.938,   0.000,   0.446,   0.893,   6,   0.022,   0.304,   5.353,     nan,   6.796,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.073,   2.098,   1.843,   2.181,   0.748,   0.703
   0.962,   0.000,   0.446,   0.893,   6,   0.022,   0.349,   6.800,     nan,   8.213,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.077,   2.092,   1.843,   2.181,   0.348,   0.377
   0.885,   0.000,   0.446,   0.893,   6,   0.017,   0.349,   5.415,     nan,   6.803,     nan,   1,   0.524,  -0.002,   0.000,   0.887,   3,   0,   3,   1,   2.045,   2.115,   1.843,   2.181,   0.300,   0.342
   0.796,   0.000,   0.446,   0.893,   6,   0.020,   0.402,   5.266,     nan,   6.554,     nan,   1,   0.524,   0.008,   0.000,   0.887,   3,   0,   3,   1,   2.019,   2.156,   1.843,   2.181,   0.051,   0.133
   0.834,   0.000,   0.446,   0.893,   6,   0.019,   0.407,   6.486,     nan,   7.709,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.039,   2.113,   1.843,   2.181,   0.084,   0.054
   0.837,   0.000,   0.446,   0.893,   6,   0.019,   0.397,   6.749,     nan,   7.848,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.041,   2.110,   1.843,   2.181,   0.293,   0.198
   1.079,   0.000,   0.446,   0.893,   6,   0.022,   0.390,   8.107,     nan,   8.742,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.054,   2.106,   1.843,   2.181,   0.333,   0.252
   0.866,   0.000,   0.446,   0.893,   6,   0.026,   0.342,   8.663,     nan,   9.281,     nan,   1,   0.524,  -0.007,  -0.000,   0.887,   3,   0,   3,   1,   2.072,   2.096,   1.843,   2.181,   0.484,   0.397
   0.961,   0.000,   0.446,   0.893,   6,   0.021,   0.330,   8.002,     nan,   8.869,     nan,   1,   0.524,   0.003,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.090,   1.843,   2.181,   0.628,   0.523
   0.933,   0.000,   0.446,   0.893,   6,   0.180,   0.352,  10.590,     nan,   9.471,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.102,   1.843,   2.181,   0.588,   0.518
   1.012,   0.000,   0.446,   0.893,   6,   0.311,   0.587,  10.355,     nan,  10.910,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.095,   1.843,   2.181,   0.705,   0.624
   1.018,   0.000,   0.446,   0.893,   6,   0.382,   0.705,  10.834,     nan,  10.562,     nan,   1,   0.524,  -0.000,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.100,   1.843,   2.181,   0.614,   0.607
   1.022,   0.000,   0.446,   0.893,   6,   0.282,   0.525,   9.656,     nan,  10.936,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.077,   2.101,   1.843,   2.181,   0.637,   0.626
   0.987,   0.000,   0.446,   0.893,   6,   0.062,   0.251,   8.830,     nan,  10.033,     nan,   1,   0.524,  -0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.077,   2.095,   1.843,   2.181,   0.520,   0.523
   0.929,   0.000,   0.446,   0.893,   6,   0.021,   0.308,   7.396,     nan,   8.866,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.074,   2.105,   1.843,   2.181,   0.524,   0.526
   1.047,   0.000,   0.446,   0.893,   6,   0.025,   0.355,   8.811,     nan,   7.865,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.079,   2.095,   1.843,   2.181,   0.258,   0.293
   0.888,   0.000,   0.446,   0.893,   6,   0.027,   0.387,   7.799,     nan,   8.772,     nan,   1,   0.524,  -0.003,   0.000,   0.887,   3,   0,   3,   1,   2.070,   2.100,   1.843,   2.181,   0.210,   0.255
   1.039,   0.000,   0.446,   0.893,   6,   0.023,   0.439,   7.661,     nan,   8.471,     nan,   1,   0.524,  -0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.053,   2.111,   1.843,   2.181,   0.027,   0.103
   1.073,   0.000,   0.446,   0.893,   7,   0.029,   0.185,   0.000,     nan,   1.365,     nan,   1,   0.524,  -0.280,   0.000,   0.887,   3,   1,   3,   1,   1.843,   2.181,   1.843,   2.181,     nan,   0.562
   1.207,   0.000,   0.446,   0.893,   6,   0.030,   0.552,   1.332,     nan,   2.069,     nan,   1,   0.524,   0.178,   0.000,   0.887,   3,   0,   3,   1,   1.975,   2.151,   1.843,   2.181,   1.027,   0.532
   0.617,   0.000,   0.893,   0.893,   6,   0.159,   0.315,   7.439,   7.690,   8.933,     nan,   2,   0.524,   0.002,  -0.004,   0.200,   3,   0,   3,   1,   2.080,   2.097,   2.072,   2.120,   3.131,   2.888
   0.741,   0.000,   0.893,   0.893,   6,   0.088,   0.293,   7.581,   8.074,   9.413,     nan,   2,   0.524,  -0.003,   0.003,   0.200,   3,   0,   3,   1,   2.079,   2.099,   2.072,   2.120,   2.996,   2.742
   0.644,   0.000,   0.893,   0.893,   6,   0.028,   0.440,   7.955,   8.438,   8.645,     nan,   2,   0.524,   0.000,   0.003,   0.200,   3,   0,   3,   1,   2.082,   2.097,   2.057,   2.134,   2.477,   2.612
   0.526,   0.000,   0.893,   0.893,   6,   0.024,   0.364,   8.950,   9.159,   9.511,     nan,   2,   0.524,  -0.001,   0.019,   0.200,   3,   0,   3,   1,   2.082,   2.097,   2.057,   2.134,   2.365,   2.490
   0.725,   0.000,   0.893,   0.893,   6,   0.024,   0.360,   8.596,   9.473,  10.959,     nan,   2,   0.524,   0.001,  -0.002,   0.200,   3,   0,   3,   1,   2.082,   2.098,   2.072,   2.120,   2.743,   2.513
   0.832,   0.000,   0.893,   0.893,   6,   0.147,   0.298,   9.391,   9.714,  10.328,     nan,   2,   0.524,  -0.001,   0.003,   0.200,   3,   0,   3,   1,   2.084,   2.094,   2.072,   2.120,   2.508,   2.261
   0.750,   0.000,   0.893,   0.893,   6,   0.291,   0.555,  10.821,  11.078,  11.711,     nan,   2,   0.524,  -0.002,   0.006,   0.200,   3,   0,   3,   1,   2.082,   2.098,   2.072,   2.120,   2.531,   2.317
   0.877,   0.000,   0.893,   0.893,   6,   0.417,   0.751,  11.775,  12.225,  12.987,     nan,   2,   0.524,  -0.001,   0.002,   0.200,   3,   0,   3,   1,   2.084,   2.094,   2.072,   2.120,   2.447,   2.259
   0.697,   0.000,   0.893,   0.893,   6,   0.396,   0.734,   6.545,   8.400,   8.096,     nan,   2,   0.524,  -0.003,   0.011,   0.200,   3,   0,   3,   1,   2.082,   2.097,   2.057,   2.134,   2.436,   2.457
   0.702,   0.000,   0.893,   0.893,   6,   0.302,   0.564,   7.134,   8.939,   8.667,     nan,   2,   0.524,  -0.001,   0.005,   0.200,   3,   0,   3,   1,   2.083,   2.096,   2.057,   2.134,   2.622,   2.609
   0.592,   0.000,   0.893,   0.893,   6,   0.081,   0.273,   6.530,   8.247,   7.998,     nan,   2,   0.524,  -0.003,   0.015,   0.200,   3,   0,   3,   1,   2.083,   2.095,   2.057,   2.134,   2.808,   2.760
   0.658,   0.000,   0.893,   0.893,   6,   0.037,   0.370,   7.541,   8.049,   8.942,     nan,   2,   0.524,   0.003,  -0.003,   0.200,   3,   0,   3,   1,   2.082,   2.096,   2.057,   2.134,   2.950,   2.886
   0.577,   0.000,   0.893,   0.893,   6,   0.027,   0.393,   4.924,   6.426,   6.222,     nan,   2,   0.524,  -0.003,   0.011,   0.200,   3,   0,   3,   1,   2.081,   2.094,   2.057,   2.134,   3.136,   3.004
   0.612,   0.000,   0.893,   0.893,   6,   0.035,   0.406,   6.207,   7.557,   7.416,     nan,   2,   0.524,   0.000,   0.002,   0.200,   3,   0,   3,   1,   2.082,   2.095,   2.057,   2.134,   3.026,   3.087
   0.481,   0.000,   0.893,   0.893,   6,   0.143,   0.293,   6.530,   7.607,   7.559,     nan,   2,   0.524,  -0.002,   0.019,   0.200,   3,   0,   3,   1,   2.080,   2.097,   2.057,   2.134,   2.808,   2.939
   0.525,   0.000,   0.893,   0.893,   6,   0.158,   0.312,   5.698,   6.557,   6.557,     nan,   2,   0.524,   0.001,   0.006,   0.200,   3,   0,   3,   1,   2.081,   2.096,   2.057,   2.134,   2.619,   2.793
   0.644,   0.000,   0.893,   0.893,   6,   0.087,   0.296,   6.538,   7.046,   7.194,     nan,   2,   0.524,  -0.005,   0.009,   0.200,   3,   0,   3,   1,   2.076,   2.101,   2.057,   2.134,   2.438,   2.607
   0.623,   0.000,   0.893,   0.893,   6,   0.028,   0.443,   6.219,   6.376,   6.629,     nan,   2,   0.524,   0.002,  -0.001,   0.200,   3,   0,   3,   1,   2.077,   2.100,   2.057,   2.134,   2.223,   2.421
   0.573,   0.000,   0.893,   0.893,   6,   0.029,   0.399,   7.138,   7.298,   7.732,     nan,   2,   0.524,   0.002,   0.003,   0.200,   3,   0,   3,   1,   2.085,   2.093,   2.072,   2.120,   2.625,   2.288
   0.669,   0.000,   0.893,   0.893,   6,   0.022,   0.345,   8.571,   8.658,   9.124,     nan,   2,   0.524,  -0.002,   0.007,   0.200,   3,   0,   3,   1,   2.081,   2.099,   2.072,   2.120,   2.629,   2.347
   0.799,   0.000,   0.893,   0.893,   6,   0.149,   0.304,   7.600,   8.350,   9.084,     nan,   2,   0.524,  -0.001,   0.002,   0.200,   3,   0,   3,   1,   2.080,   2.096,   2.072,   2.120,   2.306,   2.030
   0.741,   0.000,   0.893,   0.893,   6,   0.296,   0.565,   8.972,   9.593,  10.334,     nan,   2,   0.524,   0.002,  -0.001,   0.200,   3,   0,   3,   1,   2.080,   2.096,   2.072,   2.120,   2.365,   2.122
   0.912,   0.000,   0.893,   0.893,   6,   0.421,   0.761,  10.106,  10.897,  11.765,     nan,   2,   0.524,  -0.000,  -0.000,   0.200,   3,   0,   3,   1,   2.081,   2.096,   2.072,   2.120,   2.279,   2.071
   0.625,   0.000,   0.893,   0.893,   6,   0.394,   0.733,   4.954,   6.789,   6.405,     nan,   2,   0.524,  -0.001,   0.012,   0.200,   3,   0,   3,   1,   2.077,   2.101,   2.057,   2.134,   2.099,   2.205
   0.752,   0.000,   0.893,   0.893,   6,   0.305,   0.571,   5.147,   7.007,   6.672,     nan,   2,   0.524,   0.002,  -0.003,   0.200,   3,   0,   3,   1,   2.080,   2.099,   2.057,   2.134,   2.378,   2.417
   0.800,   0.000,   0.893,   0.893,   6,   0.087,   0.286,   4.266,   6.084,   5.772,     nan,   2,   0.524,  -0.005,   0.000,   0.200,   3,   0,   3,   1,   2.081,   2.094,   2.057,   2.134,   2.616,   2.600
   0.493,   0.000,   0.893,   0.893,   6,   0.027,   0.352,   5.129,   6.831,   6.573,     nan,   2,   0.524,   0.002,   0.007,   0.200,   3,   0,   3,   1,   2.081,   2.094,   2.057,   2.134,   2.859,   2.791
   0.404,   0.000,   0.893,   0.893,   6,   0.052,   0.420,   2.450,   4.066,   3.779,     nan,   2,   0.524,  -0.018,   0.013,   0.200,   3,   0,   3,   1,   2.078,   2.096,   2.057,   2.134,   3.131,   2.915
   0.504,   0.000,   0.893,   0.893,   6,   0.046,   0.442,   3.754,   5.138,   4.935,     nan,   2,   0.524,   0.004,  -0.001,   0.200,   3,   0,   3,   1,   2.083,   2.090,   2.057,   2.134,   2.949,   3.062
